acousticness,added_at,artist,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,name,popularity,preview_url,speechiness,tempo,time_signature,track_img,valence
0.0141,1/21/16,ODESZA,0.542,160941,0.585,0.213,3,0.0929,-9.3,Always This Late,54,https://p.scdn.co/mp3-preview/6d55e70d58ae1b1c57c229bd0f36f107210893bc?cid=930456c642564135939390fde3dd06bf,0.0474,170.046,4,https://i.scdn.co/image/387b19d3bc6178b7429493f9fdf4f7c8c33aabc5,0.324
0.139,1/20/16,Nitemayor,0.734,214640,0.647,0.000184,7,0.281,-4.178,Vampire,54,https://p.scdn.co/mp3-preview/3e45504975ce1b1c0498979bd8dc7121d804181b?cid=930456c642564135939390fde3dd06bf,0.101,100.037,4,https://i.scdn.co/image/1d735b03630950df12d85d8555ee5d704f08a77e,0.708
0.00283,1/20/16,Major Lazer,0.704,186448,0.784,0,7,0.419,-4.463,"Boom (feat. MOTi, TY Dolla $ign, Wizkid & Kranium)",72,https://p.scdn.co/mp3-preview/c75296ad381abcd4ad558189e588dd698e3c0eb5?cid=930456c642564135939390fde3dd06bf,0.142,100.083,4,https://i.scdn.co/image/f046d0f22f8b8f888f173758da202b54b309c3cb,0.664
0.0145,1/19/16,ODESZA,0.555,195692,0.586,0.864,2,0.0707,-6.668,Bloom,49,https://p.scdn.co/mp3-preview/2c6511a97356d2eb14ebec0637170083e985e87a?cid=930456c642564135939390fde3dd06bf,0.0272,130.012,4,https://i.scdn.co/image/1f17e08f1a8f84d4f9aff3ae8daa085c59ba0768,0.081
0.00084,1/19/16,Islandis,0.479,230132,0.808,0.0288,1,0.152,-5.604,Home,54,https://p.scdn.co/mp3-preview/b1792cb6eaed1fe6c288f746bd00be7a90ab27d9?cid=930456c642564135939390fde3dd06bf,0.0673,75.121,4,https://i.scdn.co/image/ac884de5c5e0b21f1fda5365a8aac2a60dca6c09,0.583
0.268,1/19/16,Lara Maxen,0.657,172159,0.633,0,0,0.0845,-4.775,Your Anything,37,https://p.scdn.co/mp3-preview/fc9fc9b738ca1cf36ed57a2ff97e4c94f0ce16f2?cid=930456c642564135939390fde3dd06bf,0.0655,87.954,4,https://i.scdn.co/image/e9704e64ed7683eaacefd1026e1d6322ad9cf7b6,0.449
0.026,1/19/16,Miike Snow,0.36,213366,0.723,0,5,0.368,-4.134,Heart Is Full,42,https://p.scdn.co/mp3-preview/dde17e5b27ffb90c5be3377e541bd8cd9e55bf2d?cid=930456c642564135939390fde3dd06bf,0.0577,125.658,3,https://i.scdn.co/image/0dc239dfa2100264b8c2eab77d65b527eddf479e,0.563
0.72,1/19/16,Vallis Alps,0.584,324123,0.384,0.288,3,0.0964,-12.144,Young,63,https://p.scdn.co/mp3-preview/1e8e543c27519a69e2d58e5d95d8c8dd4d499be6?cid=930456c642564135939390fde3dd06bf,0.0675,93.981,4,https://i.scdn.co/image/a989c6da575c0517924589c7acd8e2078e77c249,0.182
0.195,1/19/16,ROZES,0.468,231759,0.931,0.00145,7,0.125,-3.554,R U Mine (SteLouse Remix),51,https://p.scdn.co/mp3-preview/6e1229d21a0cbbd09b12a70a775f2ec586c029df?cid=930456c642564135939390fde3dd06bf,0.19,145.103,4,https://i.scdn.co/image/8254f4da8ce7c60a8cc01545a7086223179e584c,0.159
0.448,1/19/16,ODESZA,0.599,248000,0.553,0.905,5,0.137,-8.176,Memories That You Call (feat. Monsoonsiren),56,https://p.scdn.co/mp3-preview/41839e86539ef2a7912d362b4a7a4e795d1b0954?cid=930456c642564135939390fde3dd06bf,0.0325,120.025,4,https://i.scdn.co/image/387b19d3bc6178b7429493f9fdf4f7c8c33aabc5,0.194
0.165,1/19/16,ODESZA,0.404,268000,0.587,0.00267,9,0.231,-11.172,Itâ€™s Only (feat. Zyra),60,https://p.scdn.co/mp3-preview/0b15e3025121ba819ad0b0a8f8d14072c9b66166?cid=930456c642564135939390fde3dd06bf,0.156,120.047,4,https://i.scdn.co/image/387b19d3bc6178b7429493f9fdf4f7c8c33aabc5,0.114
0.472,1/19/16,ODESZA,0.335,208000,0.33,0.41,0,0.164,-8.302,Kusanagi,55,https://p.scdn.co/mp3-preview/5061e71c7c69b579737efa5bdd3b523ae77c39c8?cid=930456c642564135939390fde3dd06bf,0.031,75.07,4,https://i.scdn.co/image/387b19d3bc6178b7429493f9fdf4f7c8c33aabc5,0.0418
0.00293,1/15/16,Portugal. The Man,0.43,201440,0.64,0.223,9,0.178,-6.797,Holy Roller [Hallelujah],46,https://p.scdn.co/mp3-preview/fa2d2341b3c26d8f4c65d0fd3bbc6b0b1f359660?cid=930456c642564135939390fde3dd06bf,0.0287,164.96,4,https://i.scdn.co/image/74c4fb7a0df3116e0b6ae63740f0314478dac094,0.314
0.0222,1/15/16,Portugal. The Man,0.595,233147,0.841,0.00514,1,0.175,-7.443,Creep In A T-Shirt,53,https://p.scdn.co/mp3-preview/1c42b3824c46bf0a6c1403e70ccd4e6ca91cfe52?cid=930456c642564135939390fde3dd06bf,0.0312,129.992,4,https://i.scdn.co/image/74c4fb7a0df3116e0b6ae63740f0314478dac094,0.571
0.0928,1/15/16,Portugal. The Man,0.544,215933,0.758,0.000232,0,0.113,-5.854,So American,54,https://p.scdn.co/mp3-preview/c458e90c7253121338f49a4c9ddc7be6aa113fe8?cid=930456c642564135939390fde3dd06bf,0.0319,141.804,4,https://i.scdn.co/image/f67b99221eb4dc2c413c072c926fda0d81346711,0.546
0.0387,1/14/16,Fitz and The Tantrums,0.545,209386,0.968,0.00325,9,0.331,-3.553,Out Of My League,57,https://p.scdn.co/mp3-preview/454dfd2b54dad6440f49d6aa43557849f2480bd0?cid=930456c642564135939390fde3dd06bf,0.0853,169.965,4,https://i.scdn.co/image/bb2cfafed49c51874791b0a469c6c1e151691a46,0.533
0.029,1/13/16,Cage The Elephant,0.524,224893,0.532,8.41E-05,6,0.242,-6.07,Sweetie Little Jean,57,https://p.scdn.co/mp3-preview/3ecddfab0850ac7bffa198786e9233a4f066804a?cid=930456c642564135939390fde3dd06bf,0.026,135.677,4,https://i.scdn.co/image/e9cdc3892cfc26b9a224844e9583b687ec146ddc,0.363
0.133,1/13/16,Cage The Elephant,0.482,252787,0.55,0,4,0.294,-7.097,Too Late To Say Goodbye,59,https://p.scdn.co/mp3-preview/feeabc87e2a22d96e8509c10af103c88fa2f3834?cid=930456c642564135939390fde3dd06bf,0.0357,67.559,4,https://i.scdn.co/image/e9cdc3892cfc26b9a224844e9583b687ec146ddc,0.103
0.00551,1/13/16,Marshmello,0.562,228414,0.885,0.805,8,0.0621,-3.096,Home,59,https://p.scdn.co/mp3-preview/8c82617666cb4787b1a1260d509845f01edcd1a4?cid=930456c642564135939390fde3dd06bf,0.0431,145.06,4,https://i.scdn.co/image/355f51edb0d3278047695b1a876dd86ebd2e75d9,0.679
0.162,1/12/16,Bee's Knees,0.732,218960,0.787,0.000469,2,0.0982,-7.829,Fidoober,2,,0.12,109.995,4,https://i.scdn.co/image/df5fbf74d3d3d12ba1b6bbc929fe5fb36587b095,0.429
0.00695,1/12/16,Marshmello,0.583,233239,0.748,0.0241,6,0.22,-4.798,Summer,69,https://p.scdn.co/mp3-preview/383a1275215be0e7ba9b04ee57ded6025b4148c2?cid=930456c642564135939390fde3dd06bf,0.0292,142.029,4,https://i.scdn.co/image/355f51edb0d3278047695b1a876dd86ebd2e75d9,0.234
0.0025,1/12/16,Foals,0.495,244293,0.931,0.0783,2,0.246,-5.336,Mountain At My Gates,70,https://p.scdn.co/mp3-preview/8814a6a480833a971a92e75476787a8d5ad82987?cid=930456c642564135939390fde3dd06bf,0.0469,104.05,4,https://i.scdn.co/image/46b1c2cdb9d006c9d45329c7b33b8a4cb9497f45,0.609
0.176,1/11/16,Meadowlark,0.592,239601,0.604,0.00368,3,0.178,-7.504,Eyes Wide - Samuel Remix,35,https://p.scdn.co/mp3-preview/b8b2d250ec2d5eda527767a0bc320821846be43c?cid=930456c642564135939390fde3dd06bf,0.0353,114.029,4,https://i.scdn.co/image/69dafd4b70364d01f1c1f58a7e21b806be8667fa,0.188
0.0731,1/7/16,The Kooks,0.713,275227,0.867,0.00052,6,0.0848,-4.27,Forgive & Forget - Oliver Nelson Remix,29,https://p.scdn.co/mp3-preview/38557cd22be45c648e6c7166c3b658abe60798eb?cid=930456c642564135939390fde3dd06bf,0.0326,113.982,4,https://i.scdn.co/image/abecb5bc3096f1c129a0a7f85d8deb29976e9003,0.605
0.0508,1/7/16,Broken Bells,0.458,249867,0.58,0.0142,11,0.157,-4.891,Holding on for Life - Zeds Dead Remix,47,https://p.scdn.co/mp3-preview/ab6e9628c7d1f680153d3747279d3a2df4411564?cid=930456c642564135939390fde3dd06bf,0.0306,85.964,4,https://i.scdn.co/image/0de2a5f1871d7f6cbd0ba32fedd0ba57da2e5882,0.226
0.421,1/7/16,Lana Del Rey,0.687,218213,0.829,0.00394,3,0.0982,-3.821,Blue Jeans - RAC Mix,47,https://p.scdn.co/mp3-preview/502215a397f67ed9f19b4844d3c922739ab47938?cid=930456c642564135939390fde3dd06bf,0.0623,117.975,4,https://i.scdn.co/image/d4db3acb1a636000b3c9dc8f9547e29d6c3e6fb1,0.433
0.76,1/5/16,Chad & Jeremy,0.606,156667,0.419,0.000384,9,0.383,-11.673,A Summer Song,1,,0.03,124.105,4,https://i.scdn.co/image/72b5d6825881c02db9b2162c56af067e8380f049,0.557
0.056,1/5/16,Generationals,0.688,226933,0.771,0.000106,1,0.0561,-4.463,Put a Light On,58,https://p.scdn.co/mp3-preview/41974e436063af2dd4b91f5bcefb39295876d725?cid=930456c642564135939390fde3dd06bf,0.0291,100.01,4,https://i.scdn.co/image/6accf11498f7a470a010586dd27fc07e2f29e9c2,0.489
0.633,1/4/16,Jacques Dutronc,0.308,189213,0.484,0.129,9,0.182,-6.359,Hippie hippie hourrah - Remastered,34,https://p.scdn.co/mp3-preview/19e620e7978e8c9d2bdc951996ccbca085188fcb?cid=930456c642564135939390fde3dd06bf,0.0461,85.244,4,https://i.scdn.co/image/7fc99cc15efafd5bd1581c44c2783ac5a4c96f22,0.524
0.0255,1/4/16,Tez Cadey,0.763,292453,0.381,0.837,9,0.0837,-12.992,Coastal Cat,36,https://p.scdn.co/mp3-preview/d79bc6e49f1307f5416fb7b06694d4427c15ec8b?cid=930456c642564135939390fde3dd06bf,0.0746,118.994,4,https://i.scdn.co/image/6bdebef037f96270279c835c244540a0dbd7b24e,0.163
0.000875,1/4/16,Ra Ra Riot,0.596,226000,0.888,0,11,0.0861,-3.585,Absolutely,52,https://p.scdn.co/mp3-preview/88702ded3c22f0309f2de7bbe8dfbb6b2517ba13?cid=930456c642564135939390fde3dd06bf,0.0378,102.016,4,https://i.scdn.co/image/49adf833f91337170bbb89c16a951c8bb47df4e1,0.719
0.103,1/4/16,Ra Ra Riot,0.622,175747,0.83,1.33E-05,6,0.0295,-4.539,Beta Love,44,https://p.scdn.co/mp3-preview/f733c68b25d077b815b78a47c81ef562909821eb?cid=930456c642564135939390fde3dd06bf,0.0386,111.981,4,https://i.scdn.co/image/9bae4cf9897dbaf5eb392519371e5b30ed372578,0.536
0.0958,12/31/15,Phoenix,0.856,213800,0.76,1.19E-06,9,0.128,-4.974,(You can't blame iIt on) Anybody,37,https://p.scdn.co/mp3-preview/1234be468de778bec735bbba46ba50c2ad963446?cid=930456c642564135939390fde3dd06bf,0.0423,99.251,4,https://i.scdn.co/image/006c637a6bf4d65af8ee8d1a4b1505f702f051e2,0.397
0.0102,12/31/15,Phoenix,0.949,72640,0.621,0.0114,8,0.358,-6.525,Congratulations,33,https://p.scdn.co/mp3-preview/916410c9203ef5cac6ece05704d7d23e78d8222c?cid=930456c642564135939390fde3dd06bf,0.181,99.273,4,https://i.scdn.co/image/006c637a6bf4d65af8ee8d1a4b1505f702f051e2,0.713
0.0298,12/31/15,Phoenix,0.699,178613,0.814,0.0172,6,0.104,-7.628,Everything Is Everything,54,https://p.scdn.co/mp3-preview/469e0d3aa316f9956c7d033b21813c0573ef7c26?cid=930456c642564135939390fde3dd06bf,0.0339,109.071,4,https://i.scdn.co/image/006c637a6bf4d65af8ee8d1a4b1505f702f051e2,0.962
0.502,12/31/15,Phoenix,0.658,301373,0.71,0.908,1,0.186,-10.939,North,41,https://p.scdn.co/mp3-preview/002bc207f74acb5bc47c258000dd1fa98fcb5a95?cid=930456c642564135939390fde3dd06bf,0.0353,147.976,4,https://i.scdn.co/image/25ccd9535a81368592c92be0d851c9e9a7f1b888,0.714
0.000725,12/31/15,Phoenix,0.706,196253,0.606,0.000358,11,0.107,-5.362,Consolation Prizes,43,https://p.scdn.co/mp3-preview/bbd9db06b65c39a4ea7c9b50a341b15ac507b9bd?cid=930456c642564135939390fde3dd06bf,0.0386,102,4,https://i.scdn.co/image/25ccd9535a81368592c92be0d851c9e9a7f1b888,0.894
0.0202,12/31/15,Phoenix,0.752,186160,0.496,1.33E-05,0,0.0729,-5.498,Long Distance Call,48,https://p.scdn.co/mp3-preview/0df25e79c4504aea49522adefe6c7d7f15d14549?cid=930456c642564135939390fde3dd06bf,0.0446,104.949,4,https://i.scdn.co/image/25ccd9535a81368592c92be0d851c9e9a7f1b888,0.697
0.0377,12/31/15,Phoenix,0.579,185107,0.799,3.42E-05,9,0.0862,-6.769,Armistice,51,https://p.scdn.co/mp3-preview/8a0bc974d7e14a1852f03895b97823b7b7dbae6c?cid=930456c642564135939390fde3dd06bf,0.0315,149.964,4,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.645
0.00839,12/31/15,Phoenix,0.369,237093,0.721,0.236,11,0.0792,-5.695,Countdown,42,https://p.scdn.co/mp3-preview/21b27a74e5c7574f558bddbe6ef75147ba981947?cid=930456c642564135939390fde3dd06bf,0.0538,147.786,4,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.475
0.365,12/31/15,Phoenix,0.713,204107,0.65,0.0149,11,0.0906,-7.938,Girlfriend,48,https://p.scdn.co/mp3-preview/74d3b95e1977a61fe0f9a4fc13da28ca8dd36f16?cid=930456c642564135939390fde3dd06bf,0.0282,136.042,4,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.523
0.0243,12/31/15,Phoenix,0.646,167840,0.652,0.000369,11,0.118,-6.95,Lasso,51,https://p.scdn.co/mp3-preview/0e4fbb59318d9e5b6d1212bac5a4dd523121ece3?cid=930456c642564135939390fde3dd06bf,0.0343,150.942,4,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.957
0.353,12/31/15,Phoenix,0.651,278080,0.676,0.0739,2,0.101,-6.872,Rome,46,https://p.scdn.co/mp3-preview/fdcdb1d40e49da3fe0510a6917122c68f236b910?cid=930456c642564135939390fde3dd06bf,0.0328,126.227,4,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.41
0.64,12/31/15,Phoenix,0.565,116720,0.418,0.263,3,0.102,-8.791,Love Like a Sunset Part II,43,https://p.scdn.co/mp3-preview/af2c884c82151913c29fe34a7590eb9f5239f761?cid=930456c642564135939390fde3dd06bf,0.0331,115.908,3,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.0636
0.544,12/31/15,Phoenix,0.625,338547,0.556,0.894,11,0.108,-10.302,Love Like a Sunset Part I,43,https://p.scdn.co/mp3-preview/8dd60f3c7168beff65727f3cf67228441a2c4e0a?cid=930456c642564135939390fde3dd06bf,0.0277,124.999,4,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.313
0.0845,12/31/15,Phoenix,0.589,224973,0.746,0.00187,2,0.388,-6.84,Fences,48,https://p.scdn.co/mp3-preview/31d59d762109912a7266d15b82deeaa63bca0ad8?cid=930456c642564135939390fde3dd06bf,0.0286,112.971,4,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.504
0.0103,12/31/15,Phoenix,0.258,210600,0.793,0.000668,2,0.092,-5.645,Oblique City,36,https://p.scdn.co/mp3-preview/a9f520282dc8b921d0159afb68332d6f5210dea4?cid=930456c642564135939390fde3dd06bf,0.0348,135.533,4,https://i.scdn.co/image/a347c1b679b059b874f7ccf178cd2e348e8c538e,0.201
0.0451,12/31/15,Phoenix,0.276,417213,0.488,0.776,0,0.0883,-11.406,Bankrupt!,38,https://p.scdn.co/mp3-preview/5505b702f28cdbd90fbfa89388fbface2f718dcc?cid=930456c642564135939390fde3dd06bf,0.0312,131.21,4,https://i.scdn.co/image/a347c1b679b059b874f7ccf178cd2e348e8c538e,0.0584
0.00476,12/31/15,Phoenix,0.496,293227,0.697,5.47E-05,9,0.299,-7.023,Bourgeois,40,https://p.scdn.co/mp3-preview/51d612aac12b71788b542000ff8d85058b5369bb?cid=930456c642564135939390fde3dd06bf,0.035,122.891,4,https://i.scdn.co/image/a347c1b679b059b874f7ccf178cd2e348e8c538e,0.332
0.0115,12/31/15,Phoenix,0.488,228147,0.779,0.023,9,0.355,-4.228,Trying To Be Cool,49,https://p.scdn.co/mp3-preview/34dab5a177490adc037a63b29f8d83a18c003453?cid=930456c642564135939390fde3dd06bf,0.0344,113.995,4,https://i.scdn.co/image/a347c1b679b059b874f7ccf178cd2e348e8c538e,0.49
0.00897,12/31/15,Phoenix,0.258,221747,0.837,0.000112,5,0.338,-3.825,S.O.S In Bel Air,41,https://p.scdn.co/mp3-preview/da7f78e2fcb2ea8bff6c9559550f0f4dd57e49e8?cid=930456c642564135939390fde3dd06bf,0.0469,139.807,4,https://i.scdn.co/image/a347c1b679b059b874f7ccf178cd2e348e8c538e,0.263
0.00152,12/31/15,Phoenix,0.4,220240,0.729,0.0455,8,0.324,-3.943,Entertainment,50,https://p.scdn.co/mp3-preview/05752fd372bb841ad8fac64f17c8dca9d93b5ee4?cid=930456c642564135939390fde3dd06bf,0.0461,75.369,4,https://i.scdn.co/image/a347c1b679b059b874f7ccf178cd2e348e8c538e,0.504
0.0383,12/31/15,Phoenix,0.642,241640,0.808,0.00829,0,0.547,-6.406,Lisztomania,63,https://p.scdn.co/mp3-preview/cf0446e315a586cd6ba02cf023d36d4b356d401d?cid=930456c642564135939390fde3dd06bf,0.0463,97.565,4,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.27
0.0564,12/31/15,Phoenix,0.604,193107,0.825,5.80E-05,0,0.192,-5.373,1901,65,https://p.scdn.co/mp3-preview/67fcb35dfbcf3d5d85d5eb0254963513f2e93666?cid=930456c642564135939390fde3dd06bf,0.0429,144.085,4,https://i.scdn.co/image/dd50cf172806b09c1596579d8e921eb868c4d17c,0.694
0.435,12/30/15,Max Pope,0.752,227966,0.647,6.38E-06,9,0.0803,-7.41,All That I Need,38,https://p.scdn.co/mp3-preview/193db70a702329f29b5784c7fd2788b2e6e7dd14?cid=930456c642564135939390fde3dd06bf,0.033,110.012,4,https://i.scdn.co/image/29efec913a5cb333af8f6b82df825f09d43f12f9,0.698
0.0726,12/30/15,alt-J,0.757,250215,0.697,0.000367,5,0.0733,-6.091,Left Hand Free - Lido Remix,53,https://p.scdn.co/mp3-preview/001e1225a9e94bc607474941e1765c1dcba5e759?cid=930456c642564135939390fde3dd06bf,0.0386,101.972,4,https://i.scdn.co/image/2d3e3cd72338dce02c19bdd192b2387ad7db0bf2,0.424
0.311,12/30/15,Broken Back,0.635,241440,0.799,6.52E-05,8,0.245,-6.628,Happiest Man on Earth,53,https://p.scdn.co/mp3-preview/8b491941081e6f5f744e84dcfd5083686435f0ff?cid=930456c642564135939390fde3dd06bf,0.0418,120.02,4,https://i.scdn.co/image/5def9428fa15b4f2c7a1342ce9e0df80b7e4070d,0.833
0.403,12/28/15,Vampire Weekend,0.472,251253,0.29,0.000115,9,0.199,-12.327,Obvious Bicycle,54,https://p.scdn.co/mp3-preview/5869217c9faf2744fcd12a3e1191eeb079cb10fc?cid=930456c642564135939390fde3dd06bf,0.0957,180.098,4,https://i.scdn.co/image/84883a8fc5dc7f4019838562a5e258019c661300,0.137
0.739,12/28/15,King Harvest,0.657,181133,0.435,0,10,0.167,-15.707,Dancing in the Moonlight,54,https://p.scdn.co/mp3-preview/946e8fd229c36c44b597d33aa4c33ac0dd0d368a?cid=930456c642564135939390fde3dd06bf,0.0552,135.975,4,https://i.scdn.co/image/db10fb30eaacb0599d50dafae2cfc54927058ac7,0.763
0.13,12/28/15,America,0.441,199573,0.547,0.000143,4,0.109,-12.222,Sister Golden Hair,58,https://p.scdn.co/mp3-preview/ab5a1eddb6e6d8d0c072932580b600342d42232a?cid=930456c642564135939390fde3dd06bf,0.0337,134.753,4,https://i.scdn.co/image/5aac114850c9fc1e07ebcf768b59dfc96493f5b8,0.718
0.382,12/28/15,Flume,0.593,282813,0.392,0.000114,10,0.131,-6.872,You & Me - Flume Remix,59,https://p.scdn.co/mp3-preview/c05c8ea6de99d9a85b3614c0d45c47c8b9b41611?cid=930456c642564135939390fde3dd06bf,0.0257,75.065,4,https://i.scdn.co/image/c7944ae45b0b8867a478bcb1d694a10454d48541,0.285
0.00957,12/28/15,Flume,0.528,231106,0.757,5.53E-05,6,0.145,-5.423,On Top,54,https://p.scdn.co/mp3-preview/88815383cc3c5cd92eff3edc8a69c0cd84265336?cid=930456c642564135939390fde3dd06bf,0.212,93.007,4,https://i.scdn.co/image/c7944ae45b0b8867a478bcb1d694a10454d48541,0.316
0.0597,12/28/15,Flume,0.584,266528,0.838,0.38,6,0.086,-7.711,Hyperparadise - Flume Remix,51,https://p.scdn.co/mp3-preview/fb8ca7a44da58940907a8df6f20190f26f206486?cid=930456c642564135939390fde3dd06bf,0.0906,145.001,4,https://i.scdn.co/image/c7944ae45b0b8867a478bcb1d694a10454d48541,0.342
0.0467,12/28/15,Flume,0.63,307566,0.699,0.159,4,0.0688,-8.042,What About Us,48,https://p.scdn.co/mp3-preview/036980e15e05f134b75ae85e12cd7b9cf13fb8f3?cid=930456c642564135939390fde3dd06bf,0.146,79.981,4,https://i.scdn.co/image/4ec7dd3b0c5ad1e7d1d9a13885c37bf4d4a6645b,0.407
0.316,12/28/15,Flume,0.263,263765,0.555,5.78E-05,4,0.128,-6.884,Some Minds (feat. Andrew Wyatt),56,https://p.scdn.co/mp3-preview/a17f824e21b22279986c0fb9b6894a75ff8bb333?cid=930456c642564135939390fde3dd06bf,0.0446,79.783,4,https://i.scdn.co/image/ae01df9588f3b6e4b22d05d7f23e6df323b6751b,0.195
0.17,12/28/15,Flume,0.43,154414,0.436,0,8,0.128,-4.816,Holdin On,61,https://p.scdn.co/mp3-preview/f2237502fc7de1e49ae4df92a48c9f89f2f82509?cid=930456c642564135939390fde3dd06bf,0.119,90.053,4,https://i.scdn.co/image/c7944ae45b0b8867a478bcb1d694a10454d48541,0.22
0.0335,12/28/15,Flume,0.53,209377,0.688,4.91E-05,9,0.0886,-7.482,Sleepless,64,https://p.scdn.co/mp3-preview/008edbd364846a015e726abe657ddb1a8831973e?cid=930456c642564135939390fde3dd06bf,0.169,175.13,4,https://i.scdn.co/image/c7944ae45b0b8867a478bcb1d694a10454d48541,0.395
0.143,12/28/15,Flume,0.732,254038,0.668,0.207,2,0.176,-6.978,This Song Is Not About a Girl,54,https://p.scdn.co/mp3-preview/cb9f0aa44410a8a73a8d705d24f545ffd0dbecaf?cid=930456c642564135939390fde3dd06bf,0.126,140.004,4,https://i.scdn.co/image/4ec7dd3b0c5ad1e7d1d9a13885c37bf4d4a6645b,0.61
0.592,12/28/15,Flume,0.559,221895,0.67,0.000184,7,0.171,-4.985,Drop the Game,66,https://p.scdn.co/mp3-preview/1435f370549ec17cbb771dacf198ba7c80f77072?cid=930456c642564135939390fde3dd06bf,0.0474,78.957,4,https://i.scdn.co/image/4ec7dd3b0c5ad1e7d1d9a13885c37bf4d4a6645b,0.452
0.0149,12/28/15,ODESZA,0.555,195692,0.585,0.86,2,0.0707,-6.672,Bloom,61,https://p.scdn.co/mp3-preview/a4005cd635a9b1d8ce65a292a23066c4ec790057?cid=930456c642564135939390fde3dd06bf,0.0272,130.004,4,https://i.scdn.co/image/387b19d3bc6178b7429493f9fdf4f7c8c33aabc5,0.0814
0.00558,12/28/15,Flosstradamus,0.652,198720,0.892,2.72E-06,2,0.355,-4.653,Mosh Pit,55,https://p.scdn.co/mp3-preview/c3258f7c15a3ee45132d4c4f14d0f4060b2b1b42?cid=930456c642564135939390fde3dd06bf,0.0465,140.038,4,https://i.scdn.co/image/d098f5cb2b3f246c83d80f3f9d7d18c6c2e63876,0.29
0.208,12/28/15,Flosstradamus,0.602,191053,0.97,0.481,8,0.702,-3.164,Rollup - Baauer Remix,50,https://p.scdn.co/mp3-preview/0e69b0987c6dbd439f6ff2dd4213ecf292a7ec3b?cid=930456c642564135939390fde3dd06bf,0.313,165.111,4,https://i.scdn.co/image/8553d1f30fbf0a5c2d8f55093fcc7a53fa8b7180,0.722
0.191,12/28/15,ODESZA,0.683,160000,0.481,0.736,8,0.0907,-9.174,Sun Models (feat. Madelyn Grant),73,https://p.scdn.co/mp3-preview/a066c40389df84ab6396acf16a31d23401923356?cid=930456c642564135939390fde3dd06bf,0.075,120.001,4,https://i.scdn.co/image/387b19d3bc6178b7429493f9fdf4f7c8c33aabc5,0.474
0.39,12/28/15,ODESZA,0.706,131250,0.577,0.692,0,0.407,-6.226,How Did I Get Here,18,,0.0299,96.056,4,https://i.scdn.co/image/26c51ac179c1c8a7682747dcc9c1ab81361dfe2f,0.385
0.0026,12/28/15,ODESZA,0.427,184000,0.603,0.0125,7,0.156,-7.812,Without You,52,https://p.scdn.co/mp3-preview/5b5884e03e40e246fb44fab8d8ff574e4fe74acb?cid=930456c642564135939390fde3dd06bf,0.0309,75.058,4,https://i.scdn.co/image/0f9a73379538902cf38c29fab7117d2c11964a96,0.184
0.00439,12/28/15,ODESZA,0.489,171500,0.595,0.878,4,0.0855,-8.106,My Friends Never Die,58,https://p.scdn.co/mp3-preview/861c597973684aec6af56215679d03bc1201755c?cid=930456c642564135939390fde3dd06bf,0.0374,170.05,4,https://i.scdn.co/image/0f9a73379538902cf38c29fab7117d2c11964a96,0.576
0.00304,12/28/15,ODESZA,0.799,293217,0.688,0.198,6,0.149,-4.485,Say My Name (feat. Zyra) - Jai Wolf Remix,49,https://p.scdn.co/mp3-preview/09304c58ac3a97d7a214e9bb0f34872f4d088964?cid=930456c642564135939390fde3dd06bf,0.0335,115.009,4,https://i.scdn.co/image/57ca335841514b9d4907de61457da3f854baa189,0.104
0.0241,12/28/15,ODESZA,0.577,292777,0.747,0.0864,9,0.113,-4.948,IPlayYouListen,10,,0.0359,124.601,4,https://i.scdn.co/image/26c51ac179c1c8a7682747dcc9c1ab81361dfe2f,0.287
0.000959,12/28/15,The Strokes,0.43,196067,0.913,0.369,2,0.137,-6.203,Take It Or Leave It,50,https://p.scdn.co/mp3-preview/93e1ee90c9e639235dbbfddc86ca3209fdcbeae7?cid=930456c642564135939390fde3dd06bf,0.0389,154.066,4,https://i.scdn.co/image/36ad5132eee494bb519cd43e70fafe427cab95de,0.476
0.00326,12/28/15,The Strokes,0.426,234693,0.884,0.0495,0,0.0903,-6.279,Barely Legal,52,https://p.scdn.co/mp3-preview/f0ad57bcb1f0f5de12603271c90958435496e56d?cid=930456c642564135939390fde3dd06bf,0.0365,157.811,4,https://i.scdn.co/image/36ad5132eee494bb519cd43e70fafe427cab95de,0.847
0.147,12/28/15,The Strokes,0.667,151333,0.692,3.75E-05,5,0.349,-8.361,Is This It,54,https://p.scdn.co/mp3-preview/6b00ae33c7318794c85fbca93488da44dfc06483?cid=930456c642564135939390fde3dd06bf,0.0285,96.021,4,https://i.scdn.co/image/36ad5132eee494bb519cd43e70fafe427cab95de,0.85
